# all.topics.primary.relevance.judgements.final.tsv.txt
# This file contains all of the maximum-length span primary relevance judgments for the
# TREC 2007 Genomics track.
# Each line represents the relevance of judgment on one topic for one maximum-length span.
# Fields are tab-delimited in the following order:
# TOPIC	PMID	OFFSET	LENGTH	RELEVANCE
#
234	10454636	15322	138	NOT_RELEVANT
234	10454636	18364	115	NOT_RELEVANT
234	10454636	21860	745	RELEVANT
234	10454636	28046	125	NOT_RELEVANT
234	10454636	38144	1255	RELEVANT
234	10454636	40288	2404	RELEVANT
234	10469846	9725	2535	RELEVANT
234	10477716	114191	321	RELEVANT
234	10478837	55859	2683	NOT_RELEVANT
234	10484468	68578	20710	RELEVANT
234	10498609	93706	419	NOT_RELEVANT
234	10499497	52175	1369	NOT_RELEVANT
234	10517672	38453	998	NOT_RELEVANT
234	10522973	18453	19133	NOT_RELEVANT
234	10525541	73217	392	RELEVANT
234	10536159	3495	1632	RELEVANT
234	10545489	65567	812	RELEVANT
234	10556179	35051	2711	RELEVANT
234	10556199	7454	2842	RELEVANT
234	10564095	23035	3286	RELEVANT
234	10564669	13168	492	NOT_RELEVANT
234	10564669	13663	381	NOT_RELEVANT
234	10564680	43754	384	NOT_RELEVANT
234	10567471	663	2075	RELEVANT
234	10607715	71290	430	NOT_RELEVANT
234	10628751	4266	2479	NOT_RELEVANT
234	10628751	9027	2154	RELEVANT
234	10636885	10772	4761	NOT_RELEVANT
234	10636911	9987	6575	RELEVANT
234	10636913	67553	4520	NOT_RELEVANT
234	10636913	88259	3883	NOT_RELEVANT
234	10636913	94955	2683	NOT_RELEVANT
234	10636913	125900	4247	NOT_RELEVANT
234	10644670	38405	1140	RELEVANT
234	10648553	859	812	NOT_RELEVANT
234	10652294	0	740	RELEVANT
234	10652294	57116	2566	RELEVANT
234	10652294	70173	1400	RELEVANT
234	10652372	58048	1239	NOT_RELEVANT
234	10660603	62965	2663	NOT_RELEVANT
234	10671514	2908	3679	NOT_RELEVANT
234	10674396	643	5334	NOT_RELEVANT
234	10684250	78129	1296	NOT_RELEVANT
234	10692422	57658	2397	NOT_RELEVANT
234	10692445	13356	913	RELEVANT
234	10706876	102392	420	RELEVANT
234	10713108	50395	2963	RELEVANT
234	10725326	41331	1402	RELEVANT
234	10731224	37878	1331	NOT_RELEVANT
234	10734088	16949	3781	NOT_RELEVANT
234	10748004	15958	1502	RELEVANT
234	10748100	54394	1241	RELEVANT
234	10748156	63891	2219	RELEVANT
234	10749885	79991	795	NOT_RELEVANT
234	10753850	63279	136	RELEVANT
234	10753850	105581	585	RELEVANT
234	10753850	122287	385	RELEVANT
234	10753884	80493	1551	RELEVANT
234	10783388	7935	2483	RELEVANT
234	10783388	85923	5756	RELEVANT
234	10787406	11331	2767	NOT_RELEVANT
234	10788437	66311	2753	RELEVANT
234	10790423	46156	2841	RELEVANT
234	10799532	61124	3093	NOT_RELEVANT
234	10801799	10069	3332	RELEVANT
234	10801799	94266	3128	RELEVANT
234	10811644	7150	1988	RELEVANT
234	10821872	39276	1277	NOT_RELEVANT
234	10823818	7423	4431	RELEVANT
234	10837465	2475	3592	RELEVANT
234	10837465	51223	3429	RELEVANT
234	10837465	71244	2895	RELEVANT
234	10837465	74160	3866	RELEVANT
234	10840039	73124	1890	RELEVANT
234	10849436	3155	3243	RELEVANT
234	10849439	62363	3858	RELEVANT
234	10874041	3288	3352	RELEVANT
234	10874041	71766	1512	RELEVANT
234	10880512	88055	1802	RELEVANT
234	10882738	7277	1191	RELEVANT
234	10882738	12771	4279	RELEVANT
234	10891459	58219	469	RELEVANT
234	10913132	15852	2880	RELEVANT
234	10924046	63258	19815	RELEVANT
234	10924061	77969	2173	RELEVANT
234	10926553	27608	3313	RELEVANT
234	10952994	11375	2027	RELEVANT
234	10952994	57979	1395	RELEVANT
234	10958853	122401	424	NOT_RELEVANT
234	10961992	2740	3445	RELEVANT
234	10961992	61580	4062	RELEVANT
234	10961992	65645	4156	RELEVANT
234	10961992	72254	2411	RELEVANT
234	10961992	74686	2042	RELEVANT
234	10966506	2550	234	NOT_RELEVANT
234	10967117	3148	2700	NOT_RELEVANT
234	10974006	3007	1820	RELEVANT
234	10974075	93293	4075	NOT_RELEVANT
234	10974075	172786	466	RELEVANT
234	10993753	45627	2648	RELEVANT
234	11016939	5310	1479	RELEVANT
234	11023542	60009	28415	RELEVANT
234	11023547	48107	23343	RELEVANT
234	11026954	35181	158	NOT_RELEVANT
234	11032840	59330	453	NOT_RELEVANT
234	11035014	0	660	RELEVANT
234	11038369	191489	482	RELEVANT
234	11050102	46385	3841	RELEVANT
234	11053033	63682	2294	RELEVANT
234	11062161	43518	1596	RELEVANT
234	11092878	37422	2692	RELEVANT
234	11096118	33980	1770	RELEVANT
234	11096118	60990	2180	RELEVANT
234	11104808	54817	449	RELEVANT
234	11106681	87372	2385	RELEVANT
234	11114294	64622	3075	RELEVANT
234	11116146	93983	1138	NOT_RELEVANT
234	11149923	102803	393	RELEVANT
234	11159021	72075	19479	NOT_RELEVANT
234	11160844	652	3429	RELEVANT
234	11160844	6679	3470	RELEVANT
234	11160844	10152	2012	RELEVANT
234	11171565	67678	2281	RELEVANT
234	11222867	13286	1876	NOT_RELEVANT
234	11231972	24151	700	RELEVANT
234	11239012	17189	12657	NOT_RELEVANT
234	11257102	35677	1332	NOT_RELEVANT
234	11262391	21288	4478	RELEVANT
234	11262403	69070	1993	RELEVANT
234	11264281	49686	3322	RELEVANT
234	11266476	19970	389	RELEVANT
234	11274209	2593	4986	RELEVANT
234	11278252	8432	3850	RELEVANT
234	11278312	2311	3954	RELEVANT
234	11278312	10451	2432	RELEVANT
234	11278366	61541	2028	RELEVANT
234	11278471	12001	3765	RELEVANT
234	11278691	10222	3355	NOT_RELEVANT
234	11278691	65832	1770	NOT_RELEVANT
234	11278692	11389	3517	RELEVANT
234	11278692	28454	2864	RELEVANT
234	11278812	3018	3453	RELEVANT
234	11278967	34927	2135	RELEVANT
234	11278967	39027	1208	RELEVANT
234	11279049	52502	4731	RELEVANT
234	11279141	30735	2713	RELEVANT
234	11279141	67414	3447	RELEVANT
234	11279191	3314	2849	NOT_RELEVANT
234	11279237	71683	2372	NOT_RELEVANT
234	11287317	65564	21448	NOT_RELEVANT
234	11290748	3350	3013	RELEVANT
234	11297557	48077	2924	NOT_RELEVANT
234	11299211	6647	1511	RELEVANT
234	11299236	62189	19236	RELEVANT
234	11312253	45421	2260	NOT_RELEVANT
234	11328894	3391	2127	NOT_RELEVANT
234	11328894	15757	792	NOT_RELEVANT
234	11328894	18609	784	NOT_RELEVANT
234	11328894	20103	2373	NOT_RELEVANT
234	11328894	30467	1049	RELEVANT
234	11328894	37686	1418	RELEVANT
234	11328894	39107	777	NOT_RELEVANT
234	11328894	52070	27389	NOT_RELEVANT
234	11333286	10593	354	NOT_RELEVANT
234	11350796	66065	2221	NOT_RELEVANT
234	11353137	11020	2676	NOT_RELEVANT
234	11353786	67271	21339	RELEVANT
234	11359788	3772	3197	RELEVANT
234	11369709	620	3589	RELEVANT
234	11369709	41869	1839	RELEVANT
234	11369709	59840	3055	RELEVANT
234	11369709	62898	1964	RELEVANT
234	11369709	64865	2972	RELEVANT
234	11369709	70381	3209	RELEVANT
234	11369709	75215	1300	RELEVANT
234	11369709	78745	32287	RELEVANT
234	11376112	727	3146	NOT_RELEVANT
234	11388953	50509	468	RELEVANT
234	11399789	60883	378	RELEVANT
234	11413190	69197	443	RELEVANT
234	11413190	76092	395	RELEVANT
234	11435224	46892	3739	RELEVANT
234	11435310	8370	613	NOT_RELEVANT
234	11470867	0	162	RELEVANT
234	11470867	855	1696	RELEVANT
234	11493433	176609	390	RELEVANT
234	11524435	100188	348	RELEVANT
234	11532795	44811	249	NOT_RELEVANT
234	11532802	70423	333	NOT_RELEVANT
234	11532986	10042	2485	RELEVANT
234	11560994	130722	530	NOT_RELEVANT
234	11568005	24949	1043	NOT_RELEVANT
234	11568010	65776	2182	RELEVANT
234	11577149	3162	5068	NOT_RELEVANT
234	11581314	75454	567	RELEVANT
234	11588023	85648	329	RELEVANT
234	11597894	52672	2451	RELEVANT
234	11597894	95434	1731	RELEVANT
234	11597894	97192	2114	RELEVANT
234	11597900	59603	2044	RELEVANT
234	11602640	92215	520	RELEVANT
234	11675328	71171	1890	RELEVANT
234	11675328	188446	549	NOT_RELEVANT
234	11677236	2223	2896	RELEVANT
234	11706037	6399	1133	RELEVANT
234	11707519	76004	87	NOT_RELEVANT
234	11709430	60072	13154	RELEVANT
234	11709543	6113	3223	RELEVANT
234	11714725	51070	2652	NOT_RELEVANT
234	11719506	53714	1275	NOT_RELEVANT
234	11742807	9728	1868	RELEVANT
234	11744690	8019	2009	RELEVANT
234	11751751	69165	2486	RELEVANT
234	11751888	92256	1466	NOT_RELEVANT
234	11752249	23004	2849	NOT_RELEVANT
234	11773051	26382	827	NOT_RELEVANT
234	11773061	83654	1625	RELEVANT
234	11773597	10938	1663	NOT_RELEVANT
234	11773597	58025	1757	NOT_RELEVANT
234	11773597	63539	1111	NOT_RELEVANT
234	11781244	104062	439	RELEVANT
234	11781310	37781	2629	RELEVANT
234	11781369	83422	22699	RELEVANT
234	11781373	50342	16058	NOT_RELEVANT
234	11788430	65790	447	NOT_RELEVANT
234	11792628	69674	3081	RELEVANT
234	11799112	12444	3937	RELEVANT
234	11801732	111754	433	RELEVANT
234	11809737	38748	3662	NOT_RELEVANT
234	11815629	97711	492	NOT_RELEVANT
234	11815629	105234	476	NOT_RELEVANT
234	11821416	12612	2903	RELEVANT
234	11834481	80004	18342	RELEVANT
234	11854282	39507	3250	NOT_RELEVANT
234	11861475	115404	3396	NOT_RELEVANT
234	11861751	1361	6394	NOT_RELEVANT
234	11865024	84365	588	RELEVANT
234	11865024	112156	563	RELEVANT
234	11865024	118618	538	RELEVANT
234	11870236	52111	476	RELEVANT
234	11872750	5299	1565	NOT_RELEVANT
234	11880364	11323	2443	RELEVANT
234	11880365	9200	1928	RELEVANT
234	11884518	94776	1604	NOT_RELEVANT
234	11884528	12148	2835	RELEVANT
234	11884528	30814	3265	RELEVANT
234	11884528	55277	1949	RELEVANT
234	11884528	58043	1927	RELEVANT
234	11884528	66861	964	RELEVANT
234	11884528	69793	324	NOT_RELEVANT
234	11895767	35925	3461	NOT_RELEVANT
234	11895866	74744	2608	NOT_RELEVANT
234	11901166	19468	2383	NOT_RELEVANT
234	11923298	49818	1358	RELEVANT
234	11923298	53559	1490	NOT_RELEVANT
234	11927590	12778	2647	RELEVANT
234	11927590	34175	3054	RELEVANT
234	11927590	37232	2258	RELEVANT
234	11937641	47699	3502	NOT_RELEVANT
234	11940572	57123	2580	NOT_RELEVANT
234	11943669	2326	2987	RELEVANT
234	11970948	49219	2921	NOT_RELEVANT
234	11976329	52398	3452	NOT_RELEVANT
234	11981037	83166	24424	RELEVANT
234	11986235	104465	375	NOT_RELEVANT
234	11994270	5384	3287	RELEVANT
234	11994287	29833	4200	RELEVANT
234	12001911	3228	453	RELEVANT
234	12006564	12692	1124	NOT_RELEVANT
234	12016121	7696	2027	RELEVANT
234	12016133	56839	1992	RELEVANT
234	12016158	36510	430	NOT_RELEVANT
234	12019208	32812	1164	NOT_RELEVANT
234	12019269	28302	2575	RELEVANT
234	12031968	12081	1092	RELEVANT
234	12032188	5818	2937	RELEVANT
234	12034707	47028	1974	RELEVANT
234	12034707	67492	2404	RELEVANT
234	12034744	8559	1396	NOT_RELEVANT
234	12034744	62484	1136	NOT_RELEVANT
234	12034831	84765	595	RELEVANT
234	12045230	71635	427	RELEVANT
234	12052830	52468	1166	RELEVANT
234	12055073	8206	1989	RELEVANT
234	12055104	2476	2760	RELEVANT
234	12060582	52064	55406	NOT_RELEVANT
234	12065308	47954	6969	RELEVANT
234	12070149	11581	2424	RELEVANT
234	12070149	68927	632	RELEVANT
234	12072546	64857	1158	RELEVANT
234	12075734	13388	1925	RELEVANT
234	12077118	8139	2263	NOT_RELEVANT
234	12077362	94915	425	RELEVANT
234	12082016	42097	1383	NOT_RELEVANT
234	12086962	50352	21619	NOT_RELEVANT
234	12091384	3721	4465	RELEVANT
234	12091384	37268	4375	RELEVANT
234	12091384	59468	2150	RELEVANT
234	12095918	1203	3096	RELEVANT
234	12095918	49702	690	RELEVANT
234	12095918	50395	1404	NOT_RELEVANT
234	12096038	59291	23455	RELEVANT
234	12105183	10505	873	NOT_RELEVANT
234	12114512	6718	4548	NOT_RELEVANT
234	12122011	2103	4694	RELEVANT
234	12122011	87409	1205	RELEVANT
234	12122095	6782	977	NOT_RELEVANT
234	12124200	58784	20460	NOT_RELEVANT
234	12130493	59292	1611	RELEVANT
234	12130508	69988	489	RELEVANT
234	12135987	83438	469	RELEVANT
234	12140289	64344	3063	RELEVANT
234	12145332	91494	19777	RELEVANT
234	12147676	86409	302	NOT_RELEVANT
234	12147676	86753	348	NOT_RELEVANT
234	12149248	2905	3244	RELEVANT
234	12161554	4423	14167	NOT_RELEVANT
234	12167626	61916	2710	RELEVANT
234	12169688	83259	2238	NOT_RELEVANT
234	12171913	42018	1850	NOT_RELEVANT
234	12173190	17015	555	NOT_RELEVANT
234	12176740	2478	2994	RELEVANT
234	12177007	17496	729	NOT_RELEVANT
234	12177064	66118	2385	RELEVANT
234	12177308	7765	2781	RELEVANT
234	12185106	64064	392	RELEVANT
234	12189195	46373	2171	RELEVANT
234	12189195	70232	31850	RELEVANT
234	12193540	9140	2130	NOT_RELEVANT
234	12193540	63364	1341	NOT_RELEVANT
234	12196460	35305	1845	NOT_RELEVANT
234	12198241	76926	1537	NOT_RELEVANT
234	12200464	35152	400	NOT_RELEVANT
234	12208893	10369	1314	NOT_RELEVANT
234	12213847	795	872	NOT_RELEVANT
234	12218048	50328	1244	NOT_RELEVANT
234	12234797	50414	14794	RELEVANT
234	12235208	7773	3210	RELEVANT
234	12235283	43881	4544	RELEVANT
234	12237284	129112	428	RELEVANT
234	12351572	31300	2926	RELEVANT
234	12351573	10469	2008	RELEVANT
234	12351573	12480	2464	RELEVANT
234	12351574	28921	1491	RELEVANT
234	12351585	47839	2584	NOT_RELEVANT
234	12351685	5738	1575	RELEVANT
234	12370254	86749	24564	RELEVANT
234	12372765	20850	2386	NOT_RELEVANT
234	12374763	4423	3842	RELEVANT
234	12374763	8268	1031	RELEVANT
234	12376481	45354	17493	NOT_RELEVANT
234	12378655	5135	1320	NOT_RELEVANT
234	12384419	108912	586	NOT_RELEVANT
234	12388178	55910	19454	RELEVANT
234	12388181	53997	25999	NOT_RELEVANT
234	12388275	37242	2251	RELEVANT
234	12388275	50561	3164	RELEVANT
234	12388356	5640	2767	RELEVANT
234	12388368	65623	1072	RELEVANT
234	12393603	56429	154	RELEVANT
234	12393612	114281	417	RELEVANT
234	12393683	95485	475	RELEVANT
234	12399444	85281	35875	NOT_RELEVANT
234	12399470	2413	6440	RELEVANT
234	12399470	110886	3919	RELEVANT
234	12403722	79293	1808	RELEVANT
234	12403783	7605	3777	RELEVANT
234	12406867	89630	628	RELEVANT
234	12411320	82709	486	RELEVANT
234	12432072	124926	483	NOT_RELEVANT
234	12432072	128958	545	RELEVANT
234	12433684	21916	993	RELEVANT
234	12433923	2149	2507	RELEVANT
234	12435761	89549	530	NOT_RELEVANT
234	12446456	74430	496	RELEVANT
234	12456506	94787	536	NOT_RELEVANT
234	12460992	54404	1970	RELEVANT
234	12460992	56377	1530	NOT_RELEVANT
234	12460992	61591	1137	NOT_RELEVANT
234	12466268	6751	1455	NOT_RELEVANT
234	12471037	7066	2637	RELEVANT
234	12471041	47627	7977	RELEVANT
234	12473670	111968	2558	RELEVANT
234	12482879	6175	2021	RELEVANT
234	12486102	10402	2318	NOT_RELEVANT
234	12495941	51624	2142	RELEVANT
234	12496285	62867	1819	RELEVANT
234	12506110	72868	1768	RELEVANT
234	12507930	80142	1816	RELEVANT
234	12507930	106732	64000	RELEVANT
234	12509391	10163	246	NOT_RELEVANT
234	12511413	10724	2035	RELEVANT
234	12511414	44829	1977	RELEVANT
234	12515720	2102	3660	RELEVANT
234	12515720	8204	735	RELEVANT
234	12515720	50075	2585	RELEVANT
234	12515720	58049	1128	RELEVANT
234	12515720	75601	3095	RELEVANT
234	12515720	81228	1276	RELEVANT
234	12517735	55502	2948	RELEVANT
234	12522136	62545	3637	NOT_RELEVANT
234	12522211	0	628	NOT_RELEVANT
234	12527755	6261	1565	RELEVANT
234	12531895	2770	3667	RELEVANT
234	12531895	51158	2288	RELEVANT
234	12531895	60328	3157	RELEVANT
234	12538516	48335	1508	NOT_RELEVANT
234	12538526	71969	4172	NOT_RELEVANT
234	12538600	8988	2410	NOT_RELEVANT
234	12538770	76917	383	NOT_RELEVANT
234	12543863	2169	3188	NOT_RELEVANT
234	12543869	176597	387	NOT_RELEVANT
234	12543869	189637	493	RELEVANT
234	12543879	6531	1736	RELEVANT
234	12554774	40691	1011	NOT_RELEVANT
234	12576301	46648	2862	NOT_RELEVANT
234	12584185	44223	1685	RELEVANT
234	12595558	50172	531	RELEVANT
234	12598533	61930	2144	NOT_RELEVANT
234	12606501	77548	24345	NOT_RELEVANT
234	12606507	56297	22560	NOT_RELEVANT
234	12606525	41009	15237	NOT_RELEVANT
234	12615919	38340	1857	RELEVANT
234	12623839	132546	493	NOT_RELEVANT
234	12623840	80550	592	RELEVANT
234	12637250	56859	23692	RELEVANT
234	12637321	84678	456	RELEVANT
234	12637324	108483	370	NOT_RELEVANT
234	12637324	109860	590	RELEVANT
234	12637547	74743	1581	NOT_RELEVANT
234	12637639	8801	641	RELEVANT
234	12639945	42235	1419	NOT_RELEVANT
234	12642632	59650	460	RELEVANT
234	12644633	45465	1077	NOT_RELEVANT
234	12651903	0	223	RELEVANT
234	12651903	7626	827	RELEVANT
234	12651903	10317	1821	RELEVANT
234	12651903	45590	1884	RELEVANT
234	12660143	81173	24648	RELEVANT
234	12663451	36400	1698	RELEVANT
234	12663502	7207	2241	NOT_RELEVANT
234	12665516	52218	1742	RELEVANT
234	12668645	35703	2298	RELEVANT
234	12672806	65325	807	NOT_RELEVANT
234	12682369	15225	252	NOT_RELEVANT
234	12686626	29777	1859	NOT_RELEVANT
234	12689928	83585	441	RELEVANT
234	12689942	58480	1393	NOT_RELEVANT
234	12689944	85797	641	RELEVANT
234	12714520	52276	2880	NOT_RELEVANT
234	12716655	51339	23797	RELEVANT
234	12721208	74066	350	RELEVANT
234	12730514	12211	21190	RELEVANT
234	12732657	67481	1458	RELEVANT
234	12734399	67220	4006	RELEVANT
234	12736186	39619	1989	RELEVANT
234	12736186	110657	1236	RELEVANT
234	12748188	0	513	RELEVANT
234	12754213	69610	5193	NOT_RELEVANT
234	12763940	91599	418	RELEVANT
234	12807725	1318	4482	RELEVANT
234	12807754	50353	4774	RELEVANT
234	12810683	66851	22855	RELEVANT
234	12812985	49369	973	NOT_RELEVANT
234	12824372	18562	2296	RELEVANT
234	12860970	59487	2383	RELEVANT
234	12869418	63098	2405	RELEVANT
234	12881301	54256	409	RELEVANT
234	12883075	92730	2052	RELEVANT
234	12896877	79764	715	NOT_RELEVANT
234	12897077	15254	27515	RELEVANT
234	12909693	27712	2153	NOT_RELEVANT
234	12913067	55417	2699	RELEVANT
234	12919943	1134	3301	RELEVANT
234	12919943	4617	1129	RELEVANT
234	12919943	5749	1094	RELEVANT
234	12919943	6846	2949	RELEVANT
234	12919943	9798	1153	NOT_RELEVANT
234	12919943	49466	3587	RELEVANT
234	12919943	68179	2037	RELEVANT
234	12919943	70219	1074	RELEVANT
234	12947006	35043	648	NOT_RELEVANT
234	12947006	37248	1711	RELEVANT
234	12947006	43445	1575	NOT_RELEVANT
234	12948935	64954	16928	RELEVANT
234	12958068	22470	2190	NOT_RELEVANT
234	12959972	56651	2740	NOT_RELEVANT
234	12969966	66445	567	RELEVANT
234	12975352	8447	1289	RELEVANT
234	12975453	62285	1385	NOT_RELEVANT
234	13679302	42260	5657	RELEVANT
234	13679385	79936	18374	RELEVANT
234	14500842	54296	2858	NOT_RELEVANT
234	14504100	37445	925	NOT_RELEVANT
234	14504100	46858	1792	RELEVANT
234	14504105	41306	110	RELEVANT
234	14512311	24948	1738	RELEVANT
234	14514663	54087	34214	NOT_RELEVANT
234	14525759	62930	2107	RELEVANT
234	14525908	8315	988	NOT_RELEVANT
234	14561767	67021	1299	RELEVANT
234	14568984	76072	3781	RELEVANT
234	14568984	88449	16514	RELEVANT
234	14576184	63319	2575	NOT_RELEVANT
234	14581470	34313	2023	RELEVANT
234	14581482	63805	2204	RELEVANT
234	14581516	6821	1750	NOT_RELEVANT
234	14592821	115109	469	RELEVANT
234	14600091	88731	595	RELEVANT
234	14600091	90359	525	NOT_RELEVANT
234	14600092	95141	525	NOT_RELEVANT
234	14600157	33977	2457	RELEVANT
234	14607843	60085	2265	RELEVANT
234	14610081	61816	1209	NOT_RELEVANT
234	14610086	41159	3446	NOT_RELEVANT
234	14613970	99879	496	RELEVANT
234	14613970	108288	675	NOT_RELEVANT
234	14613970	111557	595	NOT_RELEVANT
234	14613970	112155	599	NOT_RELEVANT
234	14623819	1517	3616	NOT_RELEVANT
234	14623819	54373	3006	NOT_RELEVANT
234	14623819	71552	2263	NOT_RELEVANT
234	14623887	90827	3877	RELEVANT
234	14623898	2128	4032	RELEVANT
234	14623930	70558	417	NOT_RELEVANT
234	14625381	123040	539	RELEVANT
234	14627808	57282	1469	NOT_RELEVANT
234	14627835	4698	2614	NOT_RELEVANT
234	14630601	35877	2036	NOT_RELEVANT
234	14630794	9949	3553	RELEVANT
234	14630827	1596	2934	NOT_RELEVANT
234	14630827	49874	2371	RELEVANT
234	14630827	78821	516	RELEVANT
234	14656878	496	3631	NOT_RELEVANT
234	14657222	73600	17807	RELEVANT
234	14657271	56872	3026	RELEVANT
234	14657271	73142	1166	RELEVANT
234	14668340	47405	2341	RELEVANT
234	14670961	43366	1796	RELEVANT
234	14676268	14060	437	RELEVANT
234	14681186	62753	3807	NOT_RELEVANT
234	14688218	86272	367	RELEVANT
234	14703515	9955	2930	RELEVANT
234	14707120	11378	1003	RELEVANT
234	14711835	58541	1482	RELEVANT
234	14715628	76968	466	RELEVANT
234	14718519	83004	420	RELEVANT
234	14718536	1328	3637	RELEVANT
234	14718536	53867	1013	NOT_RELEVANT
234	14718536	71127	1192	RELEVANT
234	14724292	866	4043	RELEVANT
234	14724292	11113	1078	RELEVANT
234	14724292	81289	1256	RELEVANT
234	14726599	12858	1257	NOT_RELEVANT
234	14732719	57100	1317	RELEVANT
234	14736707	104618	2207	NOT_RELEVANT
234	14737004	827	3641	NOT_RELEVANT
234	14754896	53633	3144	RELEVANT
234	14754897	9363	1665	RELEVANT
234	14764534	129548	433	RELEVANT
234	14766535	88562	30535	RELEVANT
234	14960571	11002	1397	NOT_RELEVANT
234	14960575	51822	1691	NOT_RELEVANT
234	14960582	64105	1593	RELEVANT
234	14966134	44220	2131	RELEVANT
234	14966134	67559	2116	RELEVANT
234	14970236	23300	3145	NOT_RELEVANT
234	14970236	51692	1868	NOT_RELEVANT
234	14982876	108786	370	NOT_RELEVANT
234	14982881	87275	470	RELEVANT
234	14982971	57071	2745	NOT_RELEVANT
234	14988425	49574	1349	NOT_RELEVANT
234	14996708	8954	1925	RELEVANT
234	14996708	26326	1998	RELEVANT
234	14996914	105744	628	RELEVANT
234	15001427	56629	1780	RELEVANT
234	15007072	8703	3591	RELEVANT
234	15016659	34951	1383	NOT_RELEVANT
234	15026539	39194	4127	RELEVANT
234	15031204	84014	651	RELEVANT
234	15033914	1351	3500	NOT_RELEVANT
234	15033982	0	1084	RELEVANT
234	15039421	42112	3969	RELEVANT
234	15047705	9308	1319	RELEVANT
234	15047705	32619	7375	RELEVANT
234	15069026	55220	955	NOT_RELEVANT
234	15070698	65086	367	NOT_RELEVANT
234	15073167	6113	3983	RELEVANT
234	15073167	10118	1050	RELEVANT
234	15073182	49748	3058	NOT_RELEVANT
234	15084454	4605	2612	NOT_RELEVANT
234	15084608	8288	2931	RELEVANT
234	15090453	8101	4197	RELEVANT
234	15090453	80256	368	RELEVANT
234	15090468	1273	3857	RELEVANT
234	15100327	21032	493	RELEVANT
234	15105289	9416	230	NOT_RELEVANT
234	15107419	4617	2281	RELEVANT
234	15113760	86617	588	NOT_RELEVANT
234	15117814	0	330	NOT_RELEVANT
234	15123740	14784	4173	NOT_RELEVANT
234	15126645	1865	3701	NOT_RELEVANT
234	15128657	86387	3647	NOT_RELEVANT
234	15130893	47761	24247	RELEVANT
234	15131130	55444	3345	RELEVANT
234	15142973	80946	1531	NOT_RELEVANT
234	15145956	8901	1322	RELEVANT
234	15148297	5665	1365	NOT_RELEVANT
234	15151944	931	3132	RELEVANT
234	15151944	4252	2636	RELEVANT
234	15151944	24294	1873	RELEVANT
234	15151944	32890	1974	RELEVANT
234	15151944	56299	551	NOT_RELEVANT
234	15163635	91153	665	RELEVANT
234	15169874	54136	5208	RELEVANT
234	15178686	63972	1232	NOT_RELEVANT
234	15184390	4866	3421	RELEVANT
234	15190014	28794	1717	NOT_RELEVANT
234	15192111	678	2854	NOT_RELEVANT
234	15192111	70706	1702	NOT_RELEVANT
234	15192111	72411	552	NOT_RELEVANT
234	15197240	3421	3601	RELEVANT
234	15201140	94030	453	RELEVANT
234	15201435	75708	472	NOT_RELEVANT
234	15201435	79290	454	NOT_RELEVANT
234	15205358	9001	1958	RELEVANT
234	15205358	32170	1661	RELEVANT
234	15208311	1371	2891	RELEVANT
234	15208311	8127	3889	RELEVANT
234	15208311	44903	1800	RELEVANT
234	15213096	3712	3464	NOT_RELEVANT
